Freq.	V(n005)
4.57088189614859e+07	(-2.86911916920896e+01dB,-1.32341933696600e+02°)
4.67735141287182e+07	(-2.90059037696214e+01dB,-1.33160453046522e+02°)
4.78630092322622e+07	(-2.93229825936657e+01dB,-1.33972373682384e+02°)
4.89778819368429e+07	(-2.96424010356083e+01dB,-1.34777458330259e+02°)
5.01187233627255e+07	(-2.99641302329064e+01dB,-1.35575476444689e+02°)
5.12861383991347e+07	(-3.02881396663488e+01dB,-1.36366204857848e+02°)
5.24807460249754e+07	(-3.06143972441626e+01dB,-1.37149428384230e+02°)
5.37031796370234e+07	(-3.09428693928235e+01dB,-1.37924940379875e+02°)
5.49540873857605e+07	(-3.12735211498610e+01dB,-1.38692543235878e+02°)
5.62341325190330e+07	(-3.16063162627265e+01dB,-1.39452048827851e+02°)
5.75439937337137e+07	(-3.19412172908331e+01dB,-1.40203278910225e+02°)
5.88843655355569e+07	(-3.22781857092026e+01dB,-1.40946065451090e+02°)
6.02559586074337e+07	(-3.26171820134237e+01dB,-1.41680250910192e+02°)
6.16595001861461e+07	(-3.29581658280155e+01dB,-1.42405688472807e+02°)
6.30957344480171e+07	(-3.33010960100038e+01dB,-1.43122242208473e+02°)
6.45654229034633e+07	(-3.36459307590054e+01dB,-1.43829787205959e+02°)
6.60693448007573e+07	(-3.39926277197147e+01dB,-1.44528209630883e+02°)
6.76082975391958e+07	(-3.43411440863715e+01dB,-1.45217406749019e+02°)
6.91830970918912e+07	(-3.46914367034507e+01dB,-1.45897286897510e+02°)
7.07945784384113e+07	(-3.50434621660893e+01dB,-1.46567769420603e+02°)
7.24435960074965e+07	(-3.53971769133627e+01dB,-1.47228784549737e+02°)
7.41310241300891e+07	(-3.57525373206087e+01dB,-1.47880273255136e+02°)
7.58577575029157e+07	(-3.61094997894251e+01dB,-1.48522187066675e+02°)
7.76247116628664e+07	(-3.64680208301726e+01dB,-1.49154487851344e+02°)
7.94328234724254e+07	(-3.68280571402360e+01dB,-1.49777147562156e+02°)
8.12830516164071e+07	(-3.71895656825703e+01dB,-1.50390147977096e+02°)
8.31763771102642e+07	(-3.75525037536961e+01dB,-1.50993480395606e+02°)
8.51138038202346e+07	(-3.79168290505733e+01dB,-1.51587145327124e+02°)
8.70963589956050e+07	(-3.82824997303410e+01dB,-1.52171152155632e+02°)
8.91250938133714e+07	(-3.86494744677949e+01dB,-1.52745518797619e+02°)
9.12010839355877e+07	(-3.90177125069134e+01dB,-1.53310271345118e+02°)
9.33254300796958e+07	(-3.93871737073356e+01dB,-1.53865443699101e+02°)
9.54992586021402e+07	(-3.97578185853984e+01dB,-1.54411077194135e+02°)
9.77237220955776e+07	(-4.01296083543793e+01dB,-1.54947220229665e+02°)
9.99999999999965e+07	(-4.05025049545698e+01dB,-1.55473927883159e+02°)
1.02329299228072e+08	(-4.08764710863420e+01dB,-1.55991261542822e+02°)
1.04712854805086e+08	(-4.12514702307625e+01dB,-1.56499288520064e+02°)
1.07151930523757e+08	(-4.16274666759273e+01dB,-1.56998081689961e+02°)
1.09647819614315e+08	(-4.20044255300525e+01dB,-1.57487719112607e+02°)
1.12201845430192e+08	(-4.23823127387954e+01dB,-1.57968283679712e+02°)
1.14815362149684e+08	(-4.27610950933791e+01dB,-1.58439862754547e+02°)
1.17489755493949e+08	(-4.31407402404769e+01dB,-1.58902547831436e+02°)
1.20226443461737e+08	(-4.35212166871491e+01dB,-1.59356434199537e+02°)
1.23026877081234e+08	(-4.39024938022144e+01dB,-1.59801620614734e+02°)
1.25892541179412e+08	(-4.42845418160973e+01dB,-1.60238208984367e+02°)
1.28824955169309e+08	(-4.46673318184039e+01dB,-1.60666304062936e+02°)
1.31825673855636e+08	(-4.50508357530877e+01dB,-1.61086013158463e+02°)
1.34896288259161e+08	(-4.54350264150944e+01dB,-1.61497445857293e+02°)
1.38038426460284e+08	(-4.58198774360395e+01dB,-1.61900713742809e+02°)
1.41253754462270e+08	(-4.62053632810805e+01dB,-1.62295930150620e+02°)
1.44543977074588e+08	(-4.65914592323196e+01dB,-1.62683209913015e+02°)
1.47910838816815e+08	(-4.69781413804772e+01dB,-1.63062669132991e+02°)
1.51356124843615e+08	(-4.73653866085852e+01dB,-1.63434424957733e+02°)
1.54881661891243e+08	(-4.77531725809726e+01dB,-1.63798595374654e+02°)
1.58489319246106e+08	(-4.81414777235185e+01dB,-1.64155299005770e+02°)
1.62181009735887e+08	(-4.85302812112790e+01dB,-1.64504654926722e+02°)
1.65958690743750e+08	(-4.89195629511641e+01dB,-1.64846782489767e+02°)
1.69824365246168e+08	(-4.93093035652300e+01dB,-1.65181801159092e+02°)
1.73780082874931e+08	(-4.96994843700246e+01dB,-1.65509830351593e+02°)
1.77827941003886e+08	(-5.00900873653562e+01dB,-1.65830989301938e+02°)
1.81970085860992e+08	(-5.04810952101374e+01dB,-1.66145396918778e+02°)
1.86208713666280e+08	(-5.08724912076221e+01dB,-1.66453171664373e+02°)
1.90546071796318e+08	(-5.12642592872841e+01dB,-1.66754431438240e+02°)
1.94984459975797e+08	(-5.16563839849001e+01dB,-1.67049293467338e+02°)
1.99526231496881e+08	(-5.20488504270122e+01dB,-1.67337874210137e+02°)
2.04173794466945e+08	(-5.24416443108063e+01dB,-1.67620289262535e+02°)
2.08929613085396e+08	(-5.28347518872274e+01dB,-1.67896653275397e+02°)
2.13796208950215e+08	(-5.32281599436759e+01dB,-1.68167079878408e+02°)
2.18776162394947e+08	(-5.36218557864320e+01dB,-1.68431681610091e+02°)
2.23872113856826e+08	(-5.40158272225411e+01dB,-1.68690569853522e+02°)
2.29086765276769e+08	(-5.44100625452830e+01dB,-1.68943854781868e+02°)
2.34422881531984e+08	(-5.48045505137829e+01dB,-1.69191645302838e+02°)
2.39883291901940e+08	(-5.51992803419678e+01dB,-1.69434049018542e+02°)
2.45470891568494e+08	(-5.55942416777476e+01dB,-1.69671172179440e+02°)
2.51188643150949e+08	(-5.59894245904694e+01dB,-1.69903119651729e+02°)
2.57039578276877e+08	(-5.63848195550271e+01dB,-1.70129994885272e+02°)
2.63026799189529e+08	(-5.67804174369364e+01dB,-1.70351899886456e+02°)
2.69153480392682e+08	(-5.71762094769117e+01dB,-1.70568935194160e+02°)
2.75422870333807e+08	(-5.75721872798491e+01dB,-1.70781199863391e+02°)
2.81838293126435e+08	(-5.79683427977211e+01dB,-1.70988791446211e+02°)
2.88403150312650e+08	(-5.83646683182818e+01dB,-1.71191805980982e+02°)
2.95120922666628e+08	(-5.87611564518358e+01dB,-1.71390337982581e+02°)
3.01995172040191e+08	(-5.91578001197843e+01dB,-1.71584480436462e+02°)
3.09029543251348e+08	(-5.95545925394285e+01dB,-1.71774324792034e+02°)
3.16227766016826e+08	(-5.99515272170567e+01dB,-1.71959960964945e+02°)
3.23593656929616e+08	(-6.03485979321227e+01dB,-1.72141477333934e+02°)
3.31131121482579e+08	(-6.07457987290322e+01dB,-1.72318960745712e+02°)
3.38844156139190e+08	(-6.11431239056595e+01dB,-1.72492496518776e+02°)
3.46736850452519e+08	(-6.15405680041140e+01dB,-1.72662168450381e+02°)
3.54813389233562e+08	(-6.19381257987156e+01dB,-1.72828058822880e+02°)
3.63078054770088e+08	(-6.23357922890191e+01dB,-1.72990248414913e+02°)
3.71535229097159e+08	(-6.27335626889377e+01dB,-1.73148816510854e+02°)
3.80189396320547e+08	(-6.31314324193827e+01dB,-1.73303840913763e+02°)
3.89045144994266e+08	(-6.35293970980760e+01dB,-1.73455397957244e+02°)
3.98107170553483e+08	(-6.39274525327224e+01dB,-1.73603562520378e+02°)
4.07380277804098e+08	(-6.43255947128364e+01dB,-1.73748408042429e+02°)
4.16869383470320e+08	(-6.47238198019170e+01dB,-1.73890006538399e+02°)
4.26579518801577e+08	(-6.51221241292641e+01dB,-1.74028428614920e+02°)
4.36515832240150e+08	(-6.55205041854301e+01dB,-1.74163743488857e+02°)
4.46683592150947e+08	(-6.59189566139244e+01dB,-1.74296019003910e+02°)
4.57088189614858e+08	(-6.63174782038141e+01dB,-1.74425321648247e+02°)
4.67735141287181e+08	(-6.67160658857529e+01dB,-1.74551716574342e+02°)
4.78630092322621e+08	(-6.71147167237345e+01dB,-1.74675267616581e+02°)
4.89778819368428e+08	(-6.75134279112325e+01dB,-1.74796037311496e+02°)
5.01187233627254e+08	(-6.79121967644496e+01dB,-1.74914086916592e+02°)
5.12861383991346e+08	(-6.83110207180414e+01dB,-1.75029476430488e+02°)
5.24807460249753e+08	(-6.87098973188182e+01dB,-1.75142264612142e+02°)
5.37031796370233e+08	(-6.91088242229367e+01dB,-1.75252509001802e+02°)
5.49540873857604e+08	(-6.95077991879992e+01dB,-1.75360265939469e+02°)
5.62341325190328e+08	(-6.99068200726460e+01dB,-1.75465590586857e+02°)
5.75439937337135e+08	(-7.03058848272815e+01dB,-1.75568536945225e+02°)
5.88843655355567e+08	(-7.07049914960892e+01dB,-1.75669157878140e+02°)
6.02559586074335e+08	(-7.11041382086374e+01dB,-1.75767505129509e+02°)
6.16595001861459e+08	(-7.15033231754232e+01dB,-1.75863629343274e+02°)
6.30957344480170e+08	(-7.19025446897033e+01dB,-1.75957580085536e+02°)
6.45654229034631e+08	(-7.23018011167448e+01dB,-1.76049405861255e+02°)
6.60693448007571e+08	(-7.27010908962091e+01dB,-1.76139154136225e+02°)
6.76082975391956e+08	(-7.31004125390352e+01dB,-1.76226871356423e+02°)
6.91830970918910e+08	(-7.34997646175840e+01dB,-1.76312602964741e+02°)
7.07945784384111e+08	(-7.38991457718898e+01dB,-1.76396393423530e+02°)
7.24435960074962e+08	(-7.42985547001671e+01dB,-1.76478286231025e+02°)
7.41310241300889e+08	(-7.46979901596020e+01dB,-1.76558323941282e+02°)
7.58577575029155e+08	(-7.50974509625118e+01dB,-1.76636548182223e+02°)
7.76247116628662e+08	(-7.54969359734980e+01dB,-1.76712999673759e+02°)
7.94328234724251e+08	(-7.58964441085273e+01dB,-1.76787718246308e+02°)
8.12830516164068e+08	(-7.62959743312688e+01dB,-1.76860742858115e+02°)
8.31763771102639e+08	(-7.66955256526138e+01dB,-1.76932111613327e+02°)
8.51138038202344e+08	(-7.70950971262270e+01dB,-1.77001861778560e+02°)
8.70963589956047e+08	(-7.74946878496227e+01dB,-1.77070029800857e+02°)
8.91250938133711e+08	(-7.78942969590548e+01dB,-1.77136651323536e+02°)
9.12010839355875e+08	(-7.82939236302667e+01dB,-1.77201761203460e+02°)
9.33254300796955e+08	(-7.86935670748724e+01dB,-1.77265393526780e+02°)
9.54992586021399e+08	(-7.90932265415273e+01dB,-1.77327581625718e+02°)
9.77237220955773e+08	(-7.94929013109976e+01dB,-1.77388358093380e+02°)
9.99999999999961e+08	(-7.98925906965502e+01dB,-1.77447754799781e+02°)
1.02329299228071e+09	(-8.02922940418225e+01dB,-1.77505802906860e+02°)
1.04712854805086e+09	(-8.06920107214297e+01dB,-1.77562532883944e+02°)
1.07151930523756e+09	(-8.10917401354955e+01dB,-1.77617974521395e+02°)
1.09647819614314e+09	(-8.14914817131644e+01dB,-1.77672156946215e+02°)
1.12201845430192e+09	(-8.18912349086267e+01dB,-1.77725108635532e+02°)
1.14815362149684e+09	(-8.22909991992192e+01dB,-1.77776857430345e+02°)
1.17489755493948e+09	(-8.26907740864971e+01dB,-1.77827430549680e+02°)
1.20226443461737e+09	(-8.30905590958836e+01dB,-1.77876854604109e+02°)
1.23026877081233e+09	(-8.34903537721762e+01dB,-1.77925155608126e+02°)
1.25892541179412e+09	(-8.38901576800476e+01dB,-1.77972358993379e+02°)
1.28824955169308e+09	(-8.42899704062671e+01dB,-1.78018489621940e+02°)
1.31825673855636e+09	(-8.46897915537698e+01dB,-1.78063571797658e+02°)
1.34896288259160e+09	(-8.50896207446224e+01dB,-1.78107629279083e+02°)
1.38038426460283e+09	(-8.54894576170181e+01dB,-1.78150685290937e+02°)
1.41253754462270e+09	(-8.58893018259290e+01dB,-1.78192762536059e+02°)
1.44543977074587e+09	(-8.62891530416131e+01dB,-1.78233883206691e+02°)
1.47910838816815e+09	(-8.66890109493688e+01dB,-1.78274068995775e+02°)
1.51356124843615e+09	(-8.70888752479254e+01dB,-1.78313341107764e+02°)
1.54881661891242e+09	(-8.74887456503291e+01dB,-1.78351720269642e+02°)
1.58489319246105e+09	(-8.78886218824793e+01dB,-1.78389226741301e+02°)
1.62181009735887e+09	(-8.82885036813158e+01dB,-1.78425880325674e+02°)
1.65958690743750e+09	(-8.86883907980638e+01dB,-1.78461700379431e+02°)
1.69824365246168e+09	(-8.90882829924219e+01dB,-1.78496705822050e+02°)
1.73780082874931e+09	(-8.94881800360099e+01dB,-1.78530915146120e+02°)
1.77827941003885e+09	(-8.98880817111880e+01dB,-1.78564346426704e+02°)
1.81970085860991e+09	(-9.02879878102834e+01dB,-1.78597017330572e+02°)
1.86208713666279e+09	(-9.06878981337091e+01dB,-1.78628945125086e+02°)
1.90546071796317e+09	(-9.10878124914561e+01dB,-1.78660146687372e+02°)
1.94984459975797e+09	(-9.14877307024346e+01dB,-1.78690638512974e+02°)
1.99526231496880e+09	(-9.18876525927257e+01dB,-1.78720436724197e+02°)
2.04173794466945e+09	(-9.22875779978487e+01dB,-1.78749557078781e+02°)
2.08929613085396e+09	(-9.26875067588419e+01dB,-1.78778014977600e+02°)
2.13796208950215e+09	(-9.30874387252665e+01dB,-1.78805825473068e+02°)
2.18776162394947e+09	(-9.34873737524894e+01dB,-1.78833003276643e+02°)
2.23872113856825e+09	(-9.38873117028003e+01dB,-1.78859562766645e+02°)
2.29086765276768e+09	(-9.42872524457500e+01dB,-1.78885517995789e+02°)
2.34422881531983e+09	(-9.46871958547849e+01dB,-1.78910882698150e+02°)
2.39883291901940e+09	(-9.50871418101557e+01dB,-1.78935670296671e+02°)
2.45470891568493e+09	(-9.54870901968986e+01dB,-1.78959893909963e+02°)
2.51188643150948e+09	(-9.58870409067003e+01dB,-1.78983566359364e+02°)
2.57039578276876e+09	(-9.62869938341750e+01dB,-1.79006700175270e+02°)
2.63026799189528e+09	(-9.66869488797929e+01dB,-1.79029307604004e+02°)
2.69153480392681e+09	(-9.70869059481355e+01dB,-1.79051400614060e+02°)
2.75422870333806e+09	(-9.74868649487637e+01dB,-1.79072990902461e+02°)
2.81838293126434e+09	(-9.78868257939202e+01dB,-1.79094089900686e+02°)
2.88403150312649e+09	(-9.82867884009771e+01dB,-1.79114708780901e+02°)
2.95120922666627e+09	(-9.86867526908015e+01dB,-1.79134858461676e+02°)
3.01995172040190e+09	(-9.90867185876585e+01dB,-1.79154549613708e+02°)
3.09029543251347e+09	(-9.94866860194880e+01dB,-1.79173792665465e+02°)
3.16227766016825e+09	(-9.98866549164379e+01dB,-1.79192597808545e+02°)
3.23593656929615e+09	(-1.00286625213312e+02dB,-1.79210975003240e+02°)
3.31131121482578e+09	(-1.00686596846609e+02dB,-1.79228933983535e+02°)
3.38844156139189e+09	(-1.01086569756702e+02dB,-1.79246484262407e+02°)
3.46736850452518e+09	(-1.01486543885801e+02dB,-1.79263635136682e+02°)
3.54813389233561e+09	(-1.01886519179101e+02dB,-1.79280395692014e+02°)
3.63078054770087e+09	(-1.02286495584267e+02dB,-1.79296774807635e+02°)
3.71535229097158e+09	(-1.02686473051236e+02dB,-1.79312781161028e+02°)
3.80189396320546e+09	(-1.03086451532499e+02dB,-1.79328423232509e+02°)
3.89045144994265e+09	(-1.03486430981674e+02dB,-1.79343709309618e+02°)
3.98107170553481e+09	(-1.03886411356339e+02dB,-1.79358647491667e+02°)
4.07380277804096e+09	(-1.04286392613923e+02dB,-1.79373245693750e+02°)
4.16869383470318e+09	(-1.04686374714645e+02dB,-1.79387511651111e+02°)
4.26579518801575e+09	(-1.05086357621179e+02dB,-1.79401452923202e+02°)
4.36515832240148e+09	(-1.05486341296922e+02dB,-1.79415076897567e+02°)
4.46683592150945e+09	(-1.05886325707658e+02dB,-1.79428390793845e+02°)
4.57088189614856e+09	(-1.06286310819373e+02dB,-1.79441401667458e+02°)
4.67735141287179e+09	(-1.06686296601521e+02dB,-1.79454116413522e+02°)
4.78630092322619e+09	(-1.07086283023778e+02dB,-1.79466541770305e+02°)
4.89778819368426e+09	(-1.07486270056871e+02dB,-1.79478684322840e+02°)
5.01187233627252e+09	(-1.07886257673129e+02dB,-1.79490550506432e+02°)
5.12861383991344e+09	(-1.08286245847584e+02dB,-1.79502146610115e+02°)
5.24807460249751e+09	(-1.08686234553129e+02dB,-1.79513478779732e+02°)
5.37031796370231e+09	(-1.09086223767979e+02dB,-1.79524553021557e+02°)
5.49540873857602e+09	(-1.09486213467761e+02dB,-1.79535375205080e+02°)
5.62341325190326e+09	(-1.09886203630590e+02dB,-1.79545951066365e+02°)
5.75439937337133e+09	(-1.10286194237246e+02dB,-1.79556286211077e+02°)
5.88843655355565e+09	(-1.10686185266133e+02dB,-1.79566386117228e+02°)
6.02559586074333e+09	(-1.11086176698630e+02dB,-1.79576256138313e+02°)
6.16595001861457e+09	(-1.11486168516991e+02dB,-1.79585901506046e+02°)
6.30957344480167e+09	(-1.11886160703382e+02dB,-1.79595327333092e+02°)
6.45654229034629e+09	(-1.12286153241398e+02dB,-1.79604538615832e+02°)
6.60693448007569e+09	(-1.12686146115258e+02dB,-1.79613540236978e+02°)
6.76082975391954e+09	(-1.13086139310021e+02dB,-1.79622336968161e+02°)
6.91830970918908e+09	(-1.13486132810999e+02dB,-1.79630933472442e+02°)
7.07945784384109e+09	(-1.13886126604625e+02dB,-1.79639334306804e+02°)
7.24435960074960e+09	(-1.14286120676825e+02dB,-1.79647543924511e+02°)
7.41310241300887e+09	(-1.14686115016627e+02dB,-1.79655566677595e+02°)
7.58577575029152e+09	(-1.15086109611007e+02dB,-1.79663406818973e+02°)
7.76247116628659e+09	(-1.15486104448433e+02dB,-1.79671068504829e+02°)
7.94328234724248e+09	(-1.15886099518540e+02dB,-1.79678555796798e+02°)
8.12830516164065e+09	(-1.16286094810214e+02dB,-1.79685872664058e+02°)
8.31763771102636e+09	(-1.16686090314005e+02dB,-1.79693022985507e+02°)
8.51138038202341e+09	(-1.17086086019704e+02dB,-1.79700010551742e+02°)
8.70963589956044e+09	(-1.17486081919225e+02dB,-1.79706839067154e+02°)
8.91250938133708e+09	(-1.17886078003489e+02dB,-1.79713512151797e+02°)
9.12010839355872e+09	(-1.18286074263634e+02dB,-1.79720033343345e+02°)
9.33254300796952e+09	(-1.18686070691460e+02dB,-1.79726406098975e+02°)
9.54992586021396e+09	(-1.19086067280827e+02dB,-1.79732633797236e+02°)
9.77237220955770e+09	(-1.19486064023815e+02dB,-1.79738719739736e+02°)
9.99999999999958e+09	(-1.19886060912864e+02dB,-1.79744667152949e+02°)
1.02329299228071e+10	(-1.20286057942163e+02dB,-1.79750479189960e+02°)
1.04712854805086e+10	(-1.20686055105327e+02dB,-1.79756158932076e+02°)
1.07151930523756e+10	(-1.21086052395630e+02dB,-1.79761709390465e+02°)
1.09647819614314e+10	(-1.21486049808481e+02dB,-1.79767133507810e+02°)
1.12201845430192e+10	(-1.21886047337341e+02dB,-1.79772434159773e+02°)
1.14815362149683e+10	(-1.22286044977937e+02dB,-1.79777614156619e+02°)
1.17489755493948e+10	(-1.22686042724200e+02dB,-1.79782676244604e+02°)
1.20226443461736e+10	(-1.23086040572342e+02dB,-1.79787623107533e+02°)
1.23026877081233e+10	(-1.23486038517394e+02dB,-1.79792457368098e+02°)
1.25892541179411e+10	(-1.23886036554323e+02dB,-1.79797181589295e+02°)
1.28824955169308e+10	(-1.24286034680066e+02dB,-1.79801798275825e+02°)
1.31825673855635e+10	(-1.24686032889939e+02dB,-1.79806309875346e+02°)
1.34896288259160e+10	(-1.25086031180702e+02dB,-1.79810718779834e+02°)
1.38038426460283e+10	(-1.25486029547791e+02dB,-1.79815027326796e+02°)
1.41253754462269e+10	(-1.25886027988561e+02dB,-1.79819237800569e+02°)
1.44543977074587e+10	(-1.26286026499979e+02dB,-1.79823352433488e+02°)
1.47910838816814e+10	(-1.26686025078154e+02dB,-1.79827373407064e+02°)
1.51356124843614e+10	(-1.27086023720176e+02dB,-1.79831302853169e+02°)
1.54881661891242e+10	(-1.27486022423798e+02dB,-1.79835142855162e+02°)
1.58489319246105e+10	(-1.27886021185327e+02dB,-1.79838895448958e+02°)
1.62181009735886e+10	(-1.28286020002065e+02dB,-1.79842562624147e+02°)
1.65958690743749e+10	(-1.28686018873040e+02dB,-1.79846146325061e+02°)
1.69824365246167e+10	(-1.29086017794079e+02dB,-1.79849648451725e+02°)
1.73780082874930e+10	(-1.29486016764364e+02dB,-1.79853070860968e+02°)
1.77827941003885e+10	(-1.29886015780378e+02dB,-1.79856415367312e+02°)
1.81970085860991e+10	(-1.30286014840828e+02dB,-1.79859683744013e+02°)
1.86208713666279e+10	(-1.30686013943953e+02dB,-1.79862877723954e+02°)
1.90546071796317e+10	(-1.31086013087539e+02dB,-1.79865999000569e+02°)
1.94984459975796e+10	(-1.31486012268714e+02dB,-1.79869049228740e+02°)
1.99526231496879e+10	(-1.31886011487429e+02dB,-1.79872030025716e+02°)
2.04173794466944e+10	(-1.32286010741590e+02dB,-1.79874942971905e+02°)
2.08929613085395e+10	(-1.32686010028773e+02dB,-1.79877789611742e+02°)
2.13796208950214e+10	(-1.33086009348270e+02dB,-1.79880571454525e+02°)
2.18776162394946e+10	(-1.33486008698141e+02dB,-1.79883289975186e+02°)
2.23872113856824e+10	(-1.33886008077767e+02dB,-1.79885946615097e+02°)
2.29086765276767e+10	(-1.34286007484949e+02dB,-1.79888542782802e+02°)
2.34422881531982e+10	(-1.34686006918420e+02dB,-1.79891079854799e+02°)
2.39883291901939e+10	(-1.35086006378132e+02dB,-1.79893559176261e+02°)
2.45470891568492e+10	(-1.35486005861845e+02dB,-1.79895982061723e+02°)
2.51188643150947e+10	(-1.35886005368896e+02dB,-1.79898349795813e+02°)
2.57039578276875e+10	(-1.36286004898095e+02dB,-1.79900663633912e+02°)
2.63026799189527e+10	(-1.36686004448493e+02dB,-1.79902924802828e+02°)
2.69153480392680e+10	(-1.37086004018956e+02dB,-1.79905134501444e+02°)
2.75422870333805e+10	(-1.37486003608794e+02dB,-1.79907293901355e+02°)
2.81838293126433e+10	(-1.37886003217211e+02dB,-1.79909404147489e+02°)
2.88403150312648e+10	(-1.38286002843359e+02dB,-1.79911466358712e+02°)
2.95120922666626e+10	(-1.38686002486271e+02dB,-1.79913481628419e+02°)
3.01995172040188e+10	(-1.39086002145045e+02dB,-1.79915451025119e+02°)
3.09029543251346e+10	(-1.39486001819155e+02dB,-1.79917375593003e+02°)
3.16227766016824e+10	(-1.39886001508192e+02dB,-1.79919256352492e+02°)
3.23593656929614e+10	(-1.40286001211540e+02dB,-1.79921094300779e+02°)
3.31131121482577e+10	(-1.40686000927572e+02dB,-1.79922890412352e+02°)
3.38844156139188e+10	(-1.41086000656943e+02dB,-1.79924645639534e+02°)
3.46736850452516e+10	(-1.41486000397894e+02dB,-1.79926360912950e+02°)
3.54813389233560e+10	(-1.41886000150947e+02dB,-1.79928037142064e+02°)
3.63078054770085e+10	(-1.42285999914526e+02dB,-1.79929675215617e+02°)
3.71535229097156e+10	(-1.42685999689439e+02dB,-1.79931276002140e+02°)
3.80189396320545e+10	(-1.43085999474307e+02dB,-1.79932840350380e+02°)
3.89045144994264e+10	(-1.43485999268973e+02dB,-1.79934369089770e+02°)
3.98107170553480e+10	(-1.43885999072715e+02dB,-1.79935863030860e+02°)
4.07380277804095e+10	(-1.44285998884987e+02dB,-1.79937322965752e+02°)
4.16869383470317e+10	(-1.44685998705995e+02dB,-1.79938749668521e+02°)
4.26579518801574e+10	(-1.45085998534897e+02dB,-1.79940143895617e+02°)
4.36515832240147e+10	(-1.45485998371952e+02dB,-1.79941506386277e+02°)
4.46683592150943e+10	(-1.45885998215797e+02dB,-1.79942837862901e+02°)
4.57088189614855e+10	(-1.46285998067134e+02dB,-1.79944139031458e+02°)
4.67735141287178e+10	(-1.46685997924985e+02dB,-1.79945410581838e+02°)
4.78630092322617e+10	(-1.47085997789161e+02dB,-1.79946653188231e+02°)
4.89778819368425e+10	(-1.47485997659494e+02dB,-1.79947867509481e+02°)
5.01187233627250e+10	(-1.47885997535343e+02dB,-1.79949054189432e+02°)
5.12861383991342e+10	(-1.48285997417061e+02dB,-1.79950213857278e+02°)
5.24807460249749e+10	(-1.48685997304085e+02dB,-1.79951347127887e+02°)
5.37031796370229e+10	(-1.49085997196136e+02dB,-1.79952454602131e+02°)
5.49540873857600e+10	(-1.49485997093505e+02dB,-1.79953536867208e+02°)
5.62341325190324e+10	(-1.49885996995004e+02dB,-1.79954594496943e+02°)
5.75439937337131e+10	(-1.50285996901135e+02dB,-1.79955628052106e+02°)
5.88843655355563e+10	(-1.50685996811439e+02dB,-1.79956638080699e+02°)
6.02559586074331e+10	(-1.51085996725691e+02dB,-1.79957625118251e+02°)
6.16595001861455e+10	(-1.51485996644076e+02dB,-1.79958589688102e+02°)
6.30957344480165e+10	(-1.51885996565710e+02dB,-1.79959532301675e+02°)
6.45654229034627e+10	(-1.52285996491071e+02dB,-1.79960453458759e+02°)
6.60693448007566e+10	(-1.52685996419865e+02dB,-1.79961353647760e+02°)
6.76082975391952e+10	(-1.53085996352258e+02dB,-1.79962233345972e+02°)
6.91830970918905e+10	(-1.53485996286768e+02dB,-1.79963093019815e+02°)
7.07945784384106e+10	(-1.53885996225016e+02dB,-1.79963933125106e+02°)
7.24435960074958e+10	(-1.54285996165550e+02dB,-1.79964754107273e+02°)
7.41310241300884e+10	(-1.54685996108971e+02dB,-1.79965556401615e+02°)
7.58577575029150e+10	(-1.55085996054830e+02dB,-1.79966340433516e+02°)
7.76247116628657e+10	(-1.55485996003424e+02dB,-1.79967106618681e+02°)
7.94328234724246e+10	(-1.55885995953818e+02dB,-1.79967855363348e+02°)
8.12830516164063e+10	(-1.56285995906708e+02dB,-1.79968587064513e+02°)
8.31763771102634e+10	(-1.56685995861870e+02dB,-1.79969302110134e+02°)
8.51138038202338e+10	(-1.57085995819050e+02dB,-1.79970000879335e+02°)
8.70963589956041e+10	(-1.57485995777578e+02dB,-1.79970683742610e+02°)
8.91250938133705e+10	(-1.57885995738387e+02dB,-1.79971351062027e+02°)
9.12010839355869e+10	(-1.58285995701125e+02dB,-1.79972003191404e+02°)
9.33254300796949e+10	(-1.58685995665513e+02dB,-1.79972640476509e+02°)
9.54992586021393e+10	(-1.59085995631630e+02dB,-1.79973263255238e+02°)
9.77237220955766e+10	(-1.59485995599289e+02dB,-1.79973871857797e+02°)
9.99999999999955e+10	(-1.59885995567473e+02dB,-1.79974466606871e+02°)
1.02329299228071e+11	(-1.60285995537933e+02dB,-1.79975047817809e+02°)
1.04712854805085e+11	(-1.60685995510103e+02dB,-1.79975615798776e+02°)
1.07151930523756e+11	(-1.61085995482663e+02dB,-1.79976170850917e+02°)
1.09647819614314e+11	(-1.61485995456850e+02dB,-1.79976713268534e+02°)
1.12201845430191e+11	(-1.61885995432034e+02dB,-1.79977243339220e+02°)
1.14815362149683e+11	(-1.62285995408837e+02dB,-1.79977761344028e+02°)
1.17489755493948e+11	(-1.62685995385987e+02dB,-1.79978267557608e+02°)
1.20226443461736e+11	(-1.63085995364482e+02dB,-1.79978762248362e+02°)
1.23026877081233e+11	(-1.63485995343813e+02dB,-1.79979245678582e+02°)
1.25892541179411e+11	(-1.63885995324144e+02dB,-1.79979718104589e+02°)
1.28824955169308e+11	(-1.64285995305845e+02dB,-1.79980179776869e+02°)
1.31825673855635e+11	(-1.64685995287409e+02dB,-1.79980630940206e+02°)
1.34896288259159e+11	(-1.65085995270796e+02dB,-1.79981071833814e+02°)
1.38038426460282e+11	(-1.65485995254024e+02dB,-1.79981502691458e+02°)
